timestamp,packet_size,ttl,proto,csum,src_ip,dst_ip,src_port,dst_port,tcp_flag,type_icmp,code_icmp,csum_icmp,port_no,rx_bytes_ave,tx_bytes_ave,request_type,id,label
18:05.7,54,128,6,0,192.168.31.185,39.86.223.31,80,55885,20,0,0,0,0,54,358.5087187,tcp,39.86.223.31192.168.31.1855588580,malicious
18:05.7,54,128,6,0,192.168.31.185,155.228.161.206,80,44185,20,0,0,0,0,54,358.4877326,tcp,155.228.161.206192.168.31.1854418580,malicious
18:05.8,54,128,6,0,192.168.31.185,100.203.155.206,80,48880,20,0,0,0,0,54,358.4667494,tcp,100.203.155.206192.168.31.1854888080,malicious
18:05.8,42,128,1,0,192.168.31.185,8.7.169.221,0,0,0,0,0,65535,0,42,358.4449421,icmp,8.7.169.221192.168.31.18500,normal
18:05.8,54,128,6,0,192.168.31.185,197.228.212.44,80,36184,20,0,0,0,0,54,358.4239647,tcp,197.228.212.44192.168.31.1853618480,malicious
18:05.8,54,128,6,0,192.168.31.185,160.151.59.151,80,60041,20,0,0,0,0,54,358.4029902,tcp,160.151.59.151192.168.31.1856004180,malicious
18:05.8,54,128,6,0,192.168.31.185,185.217.17.41,80,6937,20,0,0,0,0,54,358.3820186,tcp,185.217.17.41192.168.31.185693780,malicious
18:05.8,54,128,6,0,192.168.31.185,126.20.245.141,80,33193,20,0,0,0,0,54,358.3610499,tcp,126.20.245.141192.168.31.1853319380,malicious
18:05.8,42,1,1,0,192.168.31.185,233.244.234.100,0,0,0,0,0,65535,0,42,358.3392574,icmp,233.244.234.100192.168.31.18500,normal
18:05.8,42,128,1,0,192.168.31.185,160.108.142.185,0,0,0,0,0,65535,0,42,358.317468,icmp,160.108.142.185192.168.31.18500,normal
18:05.8,42,128,1,0,192.168.31.185,111.171.41.116,0,0,0,0,0,65535,0,42,358.2956815,icmp,111.171.41.116192.168.31.18500,normal
18:05.8,42,128,1,0,192.168.31.185,209.108.133.19,0,0,0,0,0,65535,0,42,358.2738981,icmp,209.108.133.19192.168.31.18500,normal
18:05.8,42,128,1,0,192.168.31.185,54.93.242.168,0,0,0,0,0,65535,0,42,358.2521176,icmp,54.93.242.168192.168.31.18500,normal
18:05.9,54,128,6,0,192.168.31.185,95.94.73.36,80,62800,20,0,0,0,0,54,358.2311665,tcp,95.94.73.36192.168.31.1856280080,malicious
18:05.9,42,128,1,0,192.168.31.185,18.10.254.43,0,0,0,0,0,65535,0,42,358.209392,icmp,18.10.254.43192.168.31.18500,normal
18:05.9,42,128,1,0,192.168.31.185,100.200.97.187,0,0,0,0,0,65535,0,42,358.1876205,icmp,100.200.97.187192.168.31.18500,normal
18:05.9,54,128,6,0,192.168.31.185,37.125.90.185,80,23192,20,0,0,0,0,54,358.1666781,tcp,37.125.90.185192.168.31.1852319280,malicious
18:05.9,42,128,1,0,192.168.31.185,223.45.170.63,0,0,0,0,0,65535,0,42,358.1449126,icmp,223.45.170.63192.168.31.18500,normal
18:05.9,54,128,6,0,192.168.31.185,174.149.152.167,80,28669,20,0,0,0,0,54,358.123976,tcp,174.149.152.167192.168.31.1852866980,malicious
18:05.9,54,128,6,0,192.168.31.185,55.105.216.64,80,45150,20,0,0,0,0,54,358.1030424,tcp,55.105.216.64192.168.31.1854515080,malicious
18:05.9,42,128,1,0,192.168.31.185,63.119.159.166,0,0,0,0,0,65535,0,42,358.0812857,icmp,63.119.159.166192.168.31.18500,normal
18:05.9,42,128,1,0,192.168.31.185,29.79.248.135,0,0,0,0,0,65535,0,42,358.059532,icmp,29.79.248.135192.168.31.18500,normal
18:05.9,54,128,6,0,192.168.31.185,46.50.23.46,80,21094,20,0,0,0,0,54,358.0386071,tcp,46.50.23.46192.168.31.1852109480,malicious
18:05.9,42,128,1,0,192.168.31.185,131.200.112.28,0,0,0,0,0,65535,0,42,358.0168593,icmp,131.200.112.28192.168.31.18500,normal
18:05.9,42,128,1,0,192.168.31.185,104.98.6.223,0,0,0,0,0,65535,0,42,357.9951146,icmp,104.98.6.223192.168.31.18500,normal
18:06.0,42,128,1,0,192.168.31.185,11.10.120.191,0,0,0,0,0,65535,0,42,357.9733728,icmp,11.10.120.191192.168.31.18500,normal
18:06.0,42,128,1,0,192.168.31.185,5.74.10.181,0,0,0,0,0,65535,0,42,357.951634,icmp,5.74.10.181192.168.31.18500,normal
18:06.0,42,1,1,0,192.168.31.185,227.190.102.239,0,0,0,0,0,65535,0,42,357.9298982,icmp,227.190.102.239192.168.31.18500,normal
18:06.0,42,128,1,0,192.168.31.185,131.147.190.240,0,0,0,0,0,65535,0,42,357.9081654,icmp,131.147.190.240192.168.31.18500,normal
18:06.0,42,128,1,0,192.168.31.185,59.24.62.126,0,0,0,0,0,65535,0,42,357.8864355,icmp,59.24.62.126192.168.31.18500,normal
18:06.0,54,128,6,0,192.168.31.185,72.123.174.149,80,5970,20,0,0,0,0,54,357.8655341,tcp,72.123.174.149192.168.31.185597080,malicious
18:06.0,54,128,6,0,192.168.31.185,157.72.37.7,80,33791,20,0,0,0,0,54,357.8446355,tcp,157.72.37.7192.168.31.1853379180,malicious
18:06.0,42,128,1,0,192.168.31.185,209.221.164.248,0,0,0,0,0,65535,0,42,357.8229145,icmp,209.221.164.248192.168.31.18500,normal
18:06.0,54,128,6,0,192.168.31.185,98.16.129.116,80,11462,20,0,0,0,0,54,357.8020217,tcp,98.16.129.116192.168.31.1851146280,malicious
18:06.0,54,1,6,0,192.168.31.185,232.144.19.124,80,27734,20,0,0,0,0,54,357.7811318,tcp,232.144.19.124192.168.31.1852773480,malicious
18:06.0,54,128,6,0,192.168.31.185,157.211.75.50,80,46624,20,0,0,0,0,54,357.7602448,tcp,157.211.75.50192.168.31.1854662480,malicious
18:06.1,42,128,1,0,192.168.31.185,183.189.236.22,0,0,0,0,0,65535,0,42,357.7385356,icmp,183.189.236.22192.168.31.18500,normal
18:06.1,54,1,6,0,192.168.31.185,228.179.26.127,80,35730,20,0,0,0,0,54,357.7176543,tcp,228.179.26.127192.168.31.1853573080,malicious
18:06.1,42,128,1,0,192.168.31.185,154.202.106.239,0,0,0,0,0,65535,0,42,357.6959511,icmp,154.202.106.239192.168.31.18500,normal
18:06.1,42,128,1,0,192.168.31.185,49.44.123.141,0,0,0,0,0,65535,0,42,357.6742508,icmp,49.44.123.141192.168.31.18500,normal
18:06.1,54,128,6,0,192.168.31.185,101.119.102.86,80,12553,20,0,0,0,0,54,357.6533782,tcp,101.119.102.86192.168.31.1851255380,malicious
18:06.1,54,128,6,0,192.168.31.185,202.77.33.198,80,41851,20,0,0,0,0,54,357.6325086,tcp,202.77.33.198192.168.31.1854185180,malicious
18:06.1,54,128,6,0,192.168.31.185,122.125.153.8,80,9088,20,0,0,0,0,54,357.6116418,tcp,122.125.153.8192.168.31.185908880,malicious
18:06.1,54,128,6,0,192.168.31.185,80.191.106.121,80,61449,20,0,0,0,0,54,357.5907779,tcp,80.191.106.121192.168.31.1856144980,malicious
18:06.2,42,128,1,0,192.168.31.185,213.151.154.175,0,0,0,0,0,65535,0,42,357.5690923,icmp,213.151.154.175192.168.31.18500,normal
18:06.2,42,128,1,0,192.168.31.185,33.150.181.131,0,0,0,0,0,65535,0,42,357.5474096,icmp,33.150.181.131192.168.31.18500,normal
18:06.2,54,128,6,0,192.168.31.185,22.156.231.67,80,31095,20,0,0,0,0,54,357.5265544,tcp,22.156.231.67192.168.31.1853109580,malicious
18:06.2,54,128,6,0,192.168.31.185,60.62.152.5,80,46142,20,0,0,0,0,54,357.5057021,tcp,60.62.152.5192.168.31.1854614280,malicious
18:06.2,54,128,6,0,192.168.31.185,154.249.157.155,80,30921,20,0,0,0,0,54,357.4848526,tcp,154.249.157.155192.168.31.1853092180,malicious
18:06.2,42,128,1,0,192.168.31.185,89.162.246.161,0,0,0,0,0,65535,0,42,357.4631818,icmp,89.162.246.161192.168.31.18500,normal
18:06.2,54,1,6,0,192.168.31.185,239.158.227.23,80,63749,20,0,0,0,0,54,357.4423381,tcp,239.158.227.23192.168.31.1856374980,malicious
18:06.2,42,128,1,0,192.168.31.185,174.37.3.99,0,0,0,0,0,65535,0,42,357.4206731,icmp,174.37.3.99192.168.31.18500,normal
18:06.3,42,128,1,0,192.168.31.185,46.77.139.52,0,0,0,0,0,65535,0,42,357.3990111,icmp,46.77.139.52192.168.31.18500,normal
18:06.3,42,128,1,0,192.168.31.185,108.54.163.169,0,0,0,0,0,65535,0,42,357.377352,icmp,108.54.163.169192.168.31.18500,normal
18:06.3,42,1,1,0,192.168.31.185,225.76.138.254,0,0,0,0,0,65535,0,42,357.3556959,icmp,225.76.138.254192.168.31.18500,normal
18:06.3,42,128,1,0,192.168.31.185,51.134.8.29,0,0,0,0,0,65535,0,42,357.3340428,icmp,51.134.8.29192.168.31.18500,normal
18:06.3,42,128,1,0,192.168.31.185,182.197.210.211,0,0,0,0,0,65535,0,42,357.3123927,icmp,182.197.210.211192.168.31.18500,normal
18:06.3,54,128,6,0,192.168.31.185,59.185.197.63,80,44601,20,0,0,0,0,54,357.2915694,tcp,59.185.197.63192.168.31.1854460180,malicious
18:06.3,54,128,6,0,192.168.31.185,15.225.208.88,80,15688,20,0,0,0,0,54,357.270749,tcp,15.225.208.88192.168.31.1851568880,malicious
18:06.3,54,128,6,0,192.168.31.185,106.49.108.31,80,14226,20,0,0,0,0,54,357.2499314,tcp,106.49.108.31192.168.31.1851422680,malicious
18:06.3,42,128,1,0,192.168.31.185,192.147.68.228,0,0,0,0,0,65535,0,42,357.228293,icmp,192.147.68.228192.168.31.18500,normal
18:06.3,54,128,6,0,192.168.31.185,124.71.33.88,80,10323,20,0,0,0,0,54,357.2074811,tcp,124.71.33.88192.168.31.1851032380,malicious
18:06.3,42,128,1,0,192.168.31.185,11.202.104.23,0,0,0,0,0,65535,0,42,357.1858486,icmp,11.202.104.23192.168.31.18500,normal
18:06.4,54,128,6,0,192.168.31.185,151.96.13.79,80,42281,20,0,0,0,0,54,357.1436904,tcp,151.96.13.79192.168.31.1854228180,malicious
18:06.4,54,128,6,0,192.168.31.185,107.168.253.221,80,14812,20,0,0,0,0,54,357.1228901,tcp,107.168.253.221192.168.31.1851481280,malicious
18:06.4,54,128,6,0,192.168.31.185,56.31.131.117,80,18842,20,0,0,0,0,54,357.0807492,tcp,56.31.131.117192.168.31.1851884280,malicious
18:06.4,54,128,6,0,192.168.31.185,170.57.179.53,80,25869,20,0,0,0,0,54,357.0599575,tcp,170.57.179.53192.168.31.1852586980,malicious
18:06.4,54,128,6,0,192.168.31.185,187.225.60.112,80,27020,20,0,0,0,0,54,357.0391686,tcp,187.225.60.112192.168.31.1852702080,malicious
18:06.4,42,128,1,0,192.168.31.185,183.57.75.239,0,0,0,0,0,65535,0,42,357.0175595,icmp,183.57.75.239192.168.31.18500,normal
18:06.4,54,128,6,0,192.168.31.185,143.147.123.196,80,36517,20,0,0,0,0,54,356.9967764,tcp,143.147.123.196192.168.31.1853651780,malicious
18:06.4,54,128,6,0,192.168.31.185,92.103.80.24,80,57051,20,0,0,0,0,54,356.9759962,tcp,92.103.80.24192.168.31.1855705180,malicious
18:06.5,54,128,6,0,192.168.31.185,141.150.60.229,80,9179,20,0,0,0,0,54,356.9552188,tcp,141.150.60.229192.168.31.185917980,malicious
18:06.5,54,128,6,0,192.168.31.185,85.146.191.128,80,28993,20,0,0,0,0,54,356.9344442,tcp,85.146.191.128192.168.31.1852899380,malicious
18:06.5,42,128,1,0,192.168.31.185,119.181.8.196,0,0,0,0,0,65535,0,42,356.9128497,icmp,119.181.8.196192.168.31.18500,normal
18:06.5,54,128,6,0,192.168.31.185,165.63.54.26,80,13206,20,0,0,0,0,54,356.8920809,tcp,165.63.54.26192.168.31.1851320680,malicious
18:06.5,42,128,1,0,192.168.31.185,56.107.179.13,0,0,0,0,0,65535,0,42,356.8704923,icmp,56.107.179.13192.168.31.18500,normal
18:06.5,54,128,6,0,192.168.31.185,124.165.186.216,80,44302,20,0,0,0,0,54,356.8497292,tcp,124.165.186.216192.168.31.1854430280,malicious
18:06.5,42,128,1,0,192.168.31.185,9.120.71.74,0,0,0,0,0,65535,0,42,356.8281464,icmp,9.120.71.74192.168.31.18500,normal
18:06.5,42,128,1,0,192.168.31.185,77.205.123.218,0,0,0,0,0,65535,0,42,356.8065666,icmp,77.205.123.218192.168.31.18500,normal
18:06.5,54,128,6,0,192.168.31.185,45.18.222.147,80,21572,20,0,0,0,0,54,356.7858122,tcp,45.18.222.147192.168.31.1852157280,malicious
18:06.5,42,128,1,0,192.168.31.185,169.17.101.244,0,0,0,0,0,65535,0,42,356.7642382,icmp,169.17.101.244192.168.31.18500,normal
18:06.6,42,128,1,0,192.168.31.185,175.217.16.44,0,0,0,0,0,65535,0,42,356.7426672,icmp,175.217.16.44192.168.31.18500,normal
18:06.6,42,128,1,0,192.168.31.185,136.203.219.182,0,0,0,0,0,65535,0,42,356.7210992,icmp,136.203.219.182192.168.31.18500,normal
18:06.6,103,128,6,0,192.168.31.185,52.7.247.124,60835,8095,24,0,0,0,0,81.54909091,356.7037139,tcp,52.7.247.124192.168.31.185809560835,normal
18:06.6,42,1,1,0,192.168.31.185,238.110.18.84,0,0,0,0,0,65535,0,42,356.6821514,icmp,238.110.18.84192.168.31.18500,normal
18:06.6,42,128,1,0,192.168.31.185,56.147.160.58,0,0,0,0,0,65535,0,42,356.6605919,icmp,56.147.160.58192.168.31.18500,normal
18:06.6,54,128,6,0,192.168.31.185,192.194.182.198,80,16258,20,0,0,0,0,54,356.6398575,tcp,192.194.182.198192.168.31.1851625880,malicious
18:06.6,42,128,1,0,192.168.31.185,95.164.254.207,0,0,0,0,0,65535,0,42,356.6183039,icmp,95.164.254.207192.168.31.18500,normal
18:06.6,54,128,6,0,192.168.31.185,105.26.38.238,80,19852,20,0,0,0,0,54,356.5975752,tcp,105.26.38.238192.168.31.1851985280,malicious
18:06.6,54,128,6,0,192.168.31.185,94.192.175.211,80,60289,20,0,0,0,0,54,356.5768493,tcp,94.192.175.211192.168.31.1856028980,malicious
18:06.6,42,128,1,0,192.168.31.185,72.164.223.6,0,0,0,0,0,65535,0,42,356.5553044,icmp,72.164.223.6192.168.31.18500,normal
18:06.6,42,128,1,0,192.168.31.185,123.37.236.236,0,0,0,0,0,65535,0,42,356.5337625,icmp,123.37.236.236192.168.31.18500,normal
18:06.7,42,128,1,0,192.168.31.185,70.108.201.76,0,0,0,0,0,65535,0,42,356.5122235,icmp,70.108.201.76192.168.31.18500,normal
18:06.7,42,128,1,0,192.168.31.185,221.156.51.166,0,0,0,0,0,65535,0,42,356.4906875,icmp,221.156.51.166192.168.31.18500,normal
18:06.7,42,128,1,0,192.168.31.185,55.161.61.35,0,0,0,0,0,65535,0,42,356.4691544,icmp,55.161.61.35192.168.31.18500,normal
18:06.7,54,128,6,0,192.168.31.185,103.252.125.98,80,59971,20,0,0,0,0,54,356.4484458,tcp,103.252.125.98192.168.31.1855997180,malicious
18:06.7,54,128,6,0,192.168.31.185,102.23.145.48,80,7407,20,0,0,0,0,54,356.4277401,tcp,102.23.145.48192.168.31.185740780,malicious
18:06.7,54,128,6,0,192.168.31.185,73.83.57.170,80,50304,20,0,0,0,0,54,356.3857896,tcp,73.83.57.170192.168.31.1855030480,malicious
18:06.7,42,128,1,0,192.168.31.185,59.2.113.43,0,0,0,0,0,65535,0,42,356.364271,icmp,59.2.113.43192.168.31.18500,normal
18:06.7,54,128,6,0,192.168.31.185,11.119.96.96,80,54980,20,0,0,0,0,54,356.3435768,tcp,11.119.96.96192.168.31.1855498080,malicious
18:06.7,42,128,1,0,192.168.31.185,58.26.170.146,0,0,0,0,0,65535,0,42,356.3220641,icmp,58.26.170.146192.168.31.18500,normal
18:06.7,42,128,1,0,192.168.31.185,130.189.167.213,0,0,0,0,0,65535,0,42,356.3005543,icmp,130.189.167.213192.168.31.18500,normal
18:06.7,54,128,6,0,192.168.31.185,157.107.42.226,80,15410,20,0,0,0,0,54,356.2798686,tcp,157.107.42.226192.168.31.1851541080,malicious
18:06.7,60,241,6,17917,52.7.247.124,192.168.31.185,8095,60835,16,0,0,0,0,356.2595963,81.47101449,tcp,192.168.31.18552.7.247.124608358095,normal
18:06.8,42,128,1,0,192.168.31.185,64.147.47.242,0,0,0,0,0,65535,0,42,356.2380952,icmp,64.147.47.242192.168.31.18500,normal
18:06.8,54,128,6,0,192.168.31.185,80.25.41.109,80,34401,20,0,0,0,0,54,356.2174181,tcp,80.25.41.109192.168.31.1853440180,malicious
18:06.8,54,128,6,0,192.168.31.185,90.231.116.45,80,50558,20,0,0,0,0,54,356.1967437,tcp,90.231.116.45192.168.31.1855055880,malicious
18:06.9,42,128,1,0,192.168.31.185,132.167.213.117,0,0,0,0,0,65535,0,42,356.1752514,icmp,132.167.213.117192.168.31.18500,normal
18:06.9,54,128,6,0,192.168.31.185,79.83.129.80,80,61486,20,0,0,0,0,54,356.1545828,tcp,79.83.129.80192.168.31.1856148680,malicious
18:06.9,54,128,6,0,192.168.31.185,129.119.11.179,80,3189,20,0,0,0,0,54,356.133917,tcp,129.119.11.179192.168.31.185318980,malicious
18:06.9,42,128,1,0,192.168.31.185,203.122.88.54,0,0,0,0,0,65535,0,42,356.1124333,icmp,203.122.88.54192.168.31.18500,normal
18:06.9,42,128,1,0,192.168.31.185,189.154.129.177,0,0,0,0,0,65535,0,42,356.0909526,icmp,189.154.129.177192.168.31.18500,normal
18:06.9,54,128,6,0,192.168.31.185,205.142.69.2,80,3497,20,0,0,0,0,54,356.0702954,tcp,205.142.69.2192.168.31.185349780,malicious
18:06.9,42,128,1,0,192.168.31.185,74.210.57.246,0,0,0,0,0,65535,0,42,356.0488205,icmp,74.210.57.246192.168.31.18500,normal
18:06.9,42,128,1,0,192.168.31.185,89.242.98.166,0,0,0,0,0,65535,0,42,356.0273486,icmp,89.242.98.166192.168.31.18500,normal
18:06.9,42,128,1,0,192.168.31.185,50.153.71.245,0,0,0,0,0,65535,0,42,356.0058795,icmp,50.153.71.245192.168.31.18500,normal
18:06.9,54,128,6,0,192.168.31.185,206.173.247.35,80,51639,20,0,0,0,0,54,355.9852338,tcp,206.173.247.35192.168.31.1855163980,malicious
18:06.9,54,1,6,0,192.168.31.185,227.76.46.102,80,33964,20,0,0,0,0,54,355.9645909,tcp,227.76.46.102192.168.31.1853396480,malicious
18:06.9,42,128,1,0,192.168.31.185,134.21.172.19,0,0,0,0,0,65535,0,42,355.9431306,icmp,134.21.172.19192.168.31.18500,normal
18:06.9,42,128,1,0,192.168.31.185,45.181.165.159,0,0,0,0,0,65535,0,42,355.9216732,icmp,45.181.165.159192.168.31.18500,normal
18:06.9,42,128,1,0,192.168.31.185,57.78.142.75,0,0,0,0,0,65535,0,42,355.9002187,icmp,57.78.142.75192.168.31.18500,normal
18:06.9,42,128,1,0,192.168.31.185,71.199.9.57,0,0,0,0,0,65535,0,42,355.8787672,icmp,71.199.9.57192.168.31.18500,normal
18:07.0,54,128,6,0,192.168.31.185,92.113.114.71,80,47273,20,0,0,0,0,54,355.8581386,tcp,92.113.114.71192.168.31.1854727380,malicious
18:07.0,42,128,1,0,192.168.31.185,41.235.227.47,0,0,0,0,0,65535,0,42,355.8366929,icmp,41.235.227.47192.168.31.18500,normal
18:07.0,54,128,6,0,192.168.31.185,162.230.112.207,80,23012,20,0,0,0,0,54,355.81607,tcp,162.230.112.207192.168.31.1852301280,malicious
18:07.0,54,128,6,0,192.168.31.185,103.98.37.14,80,48817,20,0,0,0,0,54,355.7954499,tcp,103.98.37.14192.168.31.1854881780,malicious
18:07.0,42,128,1,0,192.168.31.185,213.60.210.28,0,0,0,0,0,65535,0,42,355.7740128,icmp,213.60.210.28192.168.31.18500,normal
18:07.0,42,128,1,0,192.168.31.185,40.205.30.176,0,0,0,0,0,65535,0,42,355.7525787,icmp,40.205.30.176192.168.31.18500,normal
18:07.0,42,128,1,0,192.168.31.185,182.29.6.246,0,0,0,0,0,65535,0,42,355.7311475,icmp,182.29.6.246192.168.31.18500,normal
18:07.0,54,128,6,0,192.168.31.185,185.25.67.162,80,46334,20,0,0,0,0,54,355.7105389,tcp,185.25.67.162192.168.31.1854633480,malicious
18:07.0,42,128,1,0,192.168.31.185,175.90.99.195,0,0,0,0,0,65535,0,42,355.6891135,icmp,175.90.99.195192.168.31.18500,normal
18:07.0,54,128,6,0,192.168.31.185,43.46.135.153,80,57647,20,0,0,0,0,54,355.6685106,tcp,43.46.135.153192.168.31.1855764780,malicious
18:07.0,54,128,6,0,192.168.31.185,161.215.48.34,80,16671,20,0,0,0,0,54,355.6479104,tcp,161.215.48.34192.168.31.1851667180,malicious
18:07.0,54,128,6,0,192.168.31.185,164.152.207.28,80,57061,20,0,0,0,0,54,355.6273131,tcp,164.152.207.28192.168.31.1855706180,malicious
18:07.0,42,128,1,0,192.168.31.185,97.96.132.46,0,0,0,0,0,65535,0,42,355.6058992,icmp,97.96.132.46192.168.31.18500,normal
18:07.0,54,128,6,0,192.168.31.185,172.80.165.67,80,8827,20,0,0,0,0,54,355.5853076,tcp,172.80.165.67192.168.31.185882780,malicious
18:07.1,54,128,6,0,192.168.31.185,171.233.239.28,80,5497,20,0,0,0,0,54,355.5647187,tcp,171.233.239.28192.168.31.185549780,malicious
18:07.1,103,255,17,48328,192.168.31.25,224.0.0.251,5353,5353,0,0,0,0,0,110.9615385,113.6,udp,224.0.0.251192.168.31.2553535353,normal
18:07.1,42,128,1,0,192.168.31.185,29.140.102.140,0,0,0,0,0,65535,0,42,355.5433135,icmp,29.140.102.140192.168.31.18500,normal
18:07.1,42,128,1,0,192.168.31.185,200.122.40.191,0,0,0,0,0,65535,0,42,355.5219113,icmp,200.122.40.191192.168.31.18500,normal
18:07.1,42,128,1,0,192.168.31.185,54.73.163.181,0,0,0,0,0,65535,0,42,355.5005119,icmp,54.73.163.181192.168.31.18500,normal
18:07.1,42,128,1,0,192.168.31.185,18.75.82.237,0,0,0,0,0,65535,0,42,355.4791155,icmp,18.75.82.237192.168.31.18500,normal
18:07.1,54,128,6,0,192.168.31.185,61.176.133.3,80,36641,20,0,0,0,0,54,355.4585409,tcp,61.176.133.3192.168.31.1853664180,malicious
18:07.1,92,128,6,0,192.168.31.185,54.208.62.70,60846,9000,24,0,0,0,0,74.97959184,355.4405623,tcp,54.208.62.70192.168.31.185900060846,normal
18:07.1,42,1,1,0,192.168.31.185,225.62.12.89,0,0,0,0,0,65535,0,42,355.4191743,icmp,225.62.12.89192.168.31.18500,normal
18:07.1,54,128,6,0,192.168.31.185,107.131.179.72,80,36465,20,0,0,0,0,54,355.3986081,tcp,107.131.179.72192.168.31.1853646580,malicious
18:07.1,54,128,6,0,192.168.31.185,176.33.176.243,80,26962,20,0,0,0,0,54,355.3780446,tcp,176.33.176.243192.168.31.1852696280,malicious
18:07.1,54,128,6,0,192.168.31.185,89.216.186.74,80,13425,20,0,0,0,0,54,355.357484,tcp,89.216.186.74192.168.31.1851342580,malicious
18:07.1,42,128,1,0,192.168.31.185,212.218.170.190,0,0,0,0,0,65535,0,42,355.3361075,icmp,212.218.170.190192.168.31.18500,normal
18:07.1,42,128,1,0,192.168.31.185,60.157.86.249,0,0,0,0,0,65535,0,42,355.314734,icmp,60.157.86.249192.168.31.18500,normal
18:07.2,54,128,6,0,192.168.31.185,47.125.89.90,80,41887,20,0,0,0,0,54,355.2941818,tcp,47.125.89.90192.168.31.1854188780,malicious
18:07.2,54,128,6,0,192.168.31.185,142.193.26.226,80,48305,20,0,0,0,0,54,355.2736325,tcp,142.193.26.226192.168.31.1854830580,malicious
18:07.2,54,128,6,0,192.168.31.185,4.137.54.50,80,25081,20,0,0,0,0,54,355.253086,tcp,4.137.54.50192.168.31.1852508180,malicious
18:07.2,42,128,1,0,192.168.31.185,157.91.104.206,0,0,0,0,0,65535,0,42,355.2317239,icmp,157.91.104.206192.168.31.18500,normal
18:07.2,54,128,6,0,192.168.31.185,185.105.100.201,80,24192,20,0,0,0,0,54,355.2111831,tcp,185.105.100.201192.168.31.1852419280,malicious
18:07.2,42,128,1,0,192.168.31.185,207.216.175.205,0,0,0,0,0,65535,0,42,355.1898268,icmp,207.216.175.205192.168.31.18500,normal
18:07.2,54,128,6,0,192.168.31.185,75.253.109.179,80,33317,20,0,0,0,0,54,355.1692916,tcp,75.253.109.179192.168.31.1853331780,malicious
18:07.2,42,128,1,0,192.168.31.185,169.245.14.62,0,0,0,0,0,65535,0,42,355.1479411,icmp,169.245.14.62192.168.31.18500,normal
18:07.2,54,128,6,0,192.168.31.185,41.170.216.201,80,53965,20,0,0,0,0,54,355.1274115,tcp,41.170.216.201192.168.31.1855396580,malicious
18:07.2,54,128,6,0,192.168.31.185,203.188.20.76,80,19900,20,0,0,0,0,54,355.1068848,tcp,203.188.20.76192.168.31.1851990080,malicious
18:07.3,42,128,1,0,192.168.31.185,36.169.71.113,0,0,0,0,0,65535,0,42,355.0855429,icmp,36.169.71.113192.168.31.18500,normal
18:07.3,54,128,6,0,192.168.31.185,124.153.58.83,80,24329,20,0,0,0,0,54,355.0650218,tcp,124.153.58.83192.168.31.1852432980,malicious
18:07.3,60,241,6,18828,54.208.62.70,192.168.31.185,9000,60846,16,0,0,0,0,355.0449124,74.68,tcp,192.168.31.18554.208.62.70608469000,normal
18:07.3,54,128,6,0,192.168.31.185,36.100.106.48,80,41981,20,0,0,0,0,54,355.0243969,tcp,36.100.106.48192.168.31.1854198180,malicious
18:07.3,54,128,6,0,192.168.31.185,6.233.83.104,80,25337,20,0,0,0,0,54,355.0038842,tcp,6.233.83.104192.168.31.1852533780,malicious
18:07.3,54,128,6,0,192.168.31.185,208.252.165.156,80,44306,20,0,0,0,0,54,354.9833742,tcp,208.252.165.156192.168.31.1854430680,malicious
18:07.3,42,128,1,0,192.168.31.185,222.105.140.143,0,0,0,0,0,65535,0,42,354.9620495,icmp,222.105.140.143192.168.31.18500,normal
18:07.3,42,128,1,0,192.168.31.185,59.190.37.16,0,0,0,0,0,65535,0,42,354.9407276,icmp,59.190.37.16192.168.31.18500,normal
18:07.3,42,128,1,0,192.168.31.185,184.102.183.105,0,0,0,0,0,65535,0,42,354.9194087,icmp,184.102.183.105192.168.31.18500,normal
18:07.3,42,128,1,0,192.168.31.185,203.60.16.115,0,0,0,0,0,65535,0,42,354.8980926,icmp,203.60.16.115192.168.31.18500,normal
18:07.3,54,1,6,0,192.168.31.185,235.163.180.204,80,26135,20,0,0,0,0,54,354.8775969,tcp,235.163.180.204192.168.31.1852613580,malicious
18:07.3,54,128,6,0,192.168.31.185,208.30.108.192,80,53694,20,0,0,0,0,54,354.8571039,tcp,208.30.108.192192.168.31.1855369480,malicious
18:07.3,54,128,6,0,192.168.31.185,6.133.6.202,80,43672,20,0,0,0,0,54,354.8366138,tcp,6.133.6.202192.168.31.1854367280,malicious
18:07.3,42,1,1,0,192.168.31.185,225.153.197.196,0,0,0,0,0,65535,0,42,354.8153092,icmp,225.153.197.196192.168.31.18500,normal
18:07.3,42,128,1,0,192.168.31.185,173.38.251.94,0,0,0,0,0,65535,0,42,354.7940075,icmp,173.38.251.94192.168.31.18500,normal
18:07.3,42,128,1,0,192.168.31.185,155.72.212.195,0,0,0,0,0,65535,0,42,354.7727087,icmp,155.72.212.195192.168.31.18500,normal
18:07.4,54,128,6,0,192.168.31.185,17.55.184.225,80,23733,20,0,0,0,0,54,354.7522299,tcp,17.55.184.225192.168.31.1852373380,malicious
18:07.4,54,128,6,0,192.168.31.185,119.116.4.111,80,30816,20,0,0,0,0,54,354.7317538,tcp,119.116.4.111192.168.31.1853081680,malicious
18:07.4,54,128,6,0,192.168.31.185,205.146.27.8,80,38206,20,0,0,0,0,54,354.7112806,tcp,205.146.27.8192.168.31.1853820680,malicious
